canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0360010,0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400005,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400008,0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400010,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400060,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400067,0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0410008,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0410035,0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0410041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0410046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
