canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0725007,0,1226,0.0,0.604405,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.604}",REGION_10,10,Region 10,6,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725008,0,1775,0.0,0.581408,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.581}",REGION_09,9,Region 09,3,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725009,0,944,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.562}",REGION_08,8,Region 08,5,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725010,0,1731,0.0,0.624495,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.624}",REGION_10,10,Region 10,6,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725011,0,3056,0.0,0.695681,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.696}",REGION_06,6,Region 06,8,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725012,0,2507,0.0,0.66055,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.661}",REGION_07,7,Region 07,4,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725013,0,1916,0.0,0.687891,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.688}",REGION_06,6,Region 06,8,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725014,0,1869,0.0,0.753879,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.754}",REGION_06,6,Region 06,8,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725015,0,903,0.0,0.698782,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.699}",REGION_06,6,Region 06,8,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725016,0,1135,0.0,0.67489,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.675}",REGION_07,7,Region 07,4,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
