canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0360010,472,305,0.646186,0.642623,6.159095388491933,21.72556098240043,0.6461864406779662,303.318056,0.08652668127736612,4,174,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 472, ""turnout_pct"": 0.646, ""support_pct"": 0.643}",REGION_07,4,Region 07,81,64265,0.1452,314,5.233333333333333,1.0466666666666666,78.5,314,1.0,2.6,0.5044590550000001,0.157,0.6614590550000001
0400001,3,3,1.0,0.666667,1.3862943611198906,1.7320508075688772,1.0,2.000001,0.0005705346109742095,4,349,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3, ""turnout_pct"": 1.0, ""support_pct"": 0.667}",REGION_04,5,Region 04,16,3377,0.0483,2,0.03333333333333333,0.006666666666666666,0.5,2,0.0,0.0,0.0033333350000000006,0.001,0.004333335000000001
0400005,28,18,0.642857,0.666667,3.367295829986474,5.291502622129181,0.6428571428571429,18.666676,0.0053249897024259555,4,302,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 28, ""turnout_pct"": 0.643, ""support_pct"": 0.667}",REGION_07,4,Region 07,81,64265,0.1452,18,0.3,0.06,4.5,18,0.1,0.2,0.03000001500000001,0.009000000000000001,0.03900001500000001
0400008,47,26,0.553191,0.923077,3.871201010907891,6.855654600401044,0.5531914893617021,43.384619,0.012376207173611063,4,269,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 47, ""turnout_pct"": 0.553, ""support_pct"": 0.923}",REGION_01,7,Region 01,13,652,0.0135,31,0.5166666666666667,0.10333333333333335,7.75,31,0.1,0.3,0.07153846750000002,0.0155,0.08703846750000002
0400010,40,31,0.775,0.516129,3.713572066704308,6.324555320336759,0.775,20.645159999999997,0.005889386219857046,4,296,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 40, ""turnout_pct"": 0.775, ""support_pct"": 0.516}",REGION_07,4,Region 07,81,64265,0.1452,26,0.43333333333333335,0.08666666666666667,6.5,26,0.1,0.2,0.03354838500000001,0.013000000000000001,0.04654838500000001
0400013,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400059,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400060,3,2,0.666667,0.0,1.3862943611198906,1.7320508075688772,0.6666666666666666,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3, ""turnout_pct"": 0.667, ""support_pct"": 0.0}",REGION_06,6,Region 06,19,1459,0.0101,2,0.03333333333333333,0.006666666666666666,0.5,2,0.0,0.0,0.0,0.001,0.001
0400061,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0400067,103,64,0.621359,0.65625,4.6443908991413725,10.14889156509222,0.6213592233009708,67.59375,0.01928227728913034,4,245,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 103, ""turnout_pct"": 0.621, ""support_pct"": 0.656}",REGION_07,4,Region 07,81,64265,0.1452,68,1.1333333333333333,0.22666666666666666,17.0,68,0.2,0.6,0.11156250000000002,0.034,0.14556250000000004
0400125,6,0,0.0,0.0,1.9459101490553132,2.449489742783178,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 6, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,4,0.06666666666666667,0.013333333333333332,1.0,4,0.0,0.0,0.0,0.002,0.002
