canonical_precinct_id,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score
0711009,REGION_01,1,Region 01,393,0,0.0
0711010,REGION_01,1,Region 01,393,0,0.0
0711011,REGION_01,1,Region 01,393,0,0.0
0711012,REGION_01,1,Region 01,393,0,0.0
0711013,REGION_01,1,Region 01,393,0,0.0
0711014,REGION_01,1,Region 01,393,0,0.0
0711015,REGION_01,1,Region 01,393,0,0.0
0711016,REGION_01,1,Region 01,393,0,0.0
0711017,REGION_01,1,Region 01,393,0,0.0
0711018,REGION_01,1,Region 01,393,0,0.0
0711019,REGION_01,1,Region 01,393,0,0.0
0711020,REGION_01,1,Region 01,393,0,0.0
0718001,REGION_01,1,Region 01,393,0,0.0
0718002,REGION_01,1,Region 01,393,0,0.0
0718003,REGION_01,1,Region 01,393,0,0.0
0718004,REGION_01,1,Region 01,393,0,0.0
0718005,REGION_01,1,Region 01,393,0,0.0
0718006,REGION_01,1,Region 01,393,0,0.0
0720001,REGION_01,1,Region 01,393,0,0.0
0720002,REGION_01,1,Region 01,393,0,0.0
0720003,REGION_01,1,Region 01,393,0,0.0
0720004,REGION_01,1,Region 01,393,0,0.0
0720005,REGION_01,1,Region 01,393,0,0.0
0720006,REGION_01,1,Region 01,393,0,0.0
0720007,REGION_01,1,Region 01,393,0,0.0
0720008,REGION_01,1,Region 01,393,0,0.0
0720009,REGION_01,1,Region 01,393,0,0.0
0720010,REGION_01,1,Region 01,393,0,0.0
0720011,REGION_01,1,Region 01,393,0,0.0
0720012,REGION_01,1,Region 01,393,0,0.0
0720013,REGION_01,1,Region 01,393,0,0.0
0720014,REGION_01,1,Region 01,393,0,0.0
0720015,REGION_01,1,Region 01,393,0,0.0
0720016,REGION_01,1,Region 01,393,0,0.0
0720017,REGION_01,1,Region 01,393,0,0.0
0720018,REGION_01,1,Region 01,393,0,0.0
0720019,REGION_01,1,Region 01,393,0,0.0
0720020,REGION_01,1,Region 01,393,0,0.0
0720021,REGION_01,1,Region 01,393,0,0.0
0720022,REGION_01,1,Region 01,393,0,0.0
